type,diag_true,diag_false
observed,-135.58997470792167,-144.22539285546554
0,-226.3781996731968,-723.4229764743233
1,-767.707147724101,-1219.5058170996003
2,777.3969192678151,610.2999695426843
3,964.2502078903282,862.187773934955
4,-1728.629309568142,-2011.327474907764
5,810.3962162594122,1539.431312391128
6,-216.23741036969065,-366.5996742122927
7,-23.970822013399623,-134.01639308195263
8,214.0062198751268,128.29443508485016
9,-845.1529462628878,-1183.4078514003045
10,779.4586466938156,505.59802791550317
11,-570.4338173353017,-643.5147361461487
12,550.0041911253171,-26.15915683446908
13,12.02059134391021,-122.7832362650171
14,-588.1693794661843,-1782.2586839713354
15,-266.57756050806086,-83.94092791630285
16,503.23166845735744,513.7186246239793
17,954.1401720746841,657.2837742020005
18,377.5042092158316,490.04862288189474
19,776.7380653826668,616.3037757906509
20,1294.895281485292,1342.1061786166683
21,146.13693125094707,88.12751281188767
22,1631.644222720932,2092.063203594148
23,334.7639149969663,550.636129788174
24,-947.8705566615303,-870.5487659404049
25,922.4333540911261,1067.9320644227087
26,235.5342473077681,238.9752874866093
27,-543.6245475058131,-309.9198712479615
28,-359.4654225854152,-464.46403575713055
29,-368.8883291068065,-1270.9193896122654
30,-227.92007875821346,-289.431450616813
31,-287.896181331854,-132.5363885659618
32,-244.2003862105741,-112.4911399788887
33,274.78280465308796,-67.09624135822983
34,1849.7995929751667,1476.0171404210555
35,885.6427865685533,826.295346861633
36,587.0104084992067,878.7486460703465
37,238.68727006129524,-76.53517288945251
38,-439.08286780340785,-321.94240614872103
39,-855.5309242760071,-622.0111724088262
40,989.7515431393971,1499.8006320209408
41,-220.0629111080124,20.64719885810091
42,-188.4030152067774,-381.6678559423002
43,1197.7636138790872,1335.466590411773
44,784.8941225064501,1135.3742189278798
45,2875.781526824438,2423.6026593404936
46,-425.3363161844726,-597.6214123765099
47,-982.9775004589411,-803.070822799662
48,-581.198215658317,-366.206720732342
49,747.6607900427467,516.5877938062239
50,872.0803496924275,306.499481542338
51,362.24763545764154,-71.06079039163404
52,-319.40334424445143,-242.06379824279185
53,887.4200948416681,234.32573124361616
54,-1223.013382574626,-1163.5772292044576
55,-1513.0142353599324,-1499.1815782654758
56,828.8365413450798,964.5574639228662
57,-1757.3925801854225,-648.3431494721003
58,238.54775448031378,760.5070176996915
59,-67.92368105610228,-102.80223886959337
60,1165.584228240334,1473.3470099612248
61,-562.6747484660652,-604.217814640866
62,348.44787337296196,-241.03644338682759
63,-340.1599276672732,-926.9494314132528
64,1017.0017957393409,996.7758148792441
65,332.3304135268675,-456.33575140229567
66,-95.11068741860932,342.9838702412641
67,614.1414847093403,-10.62987608699502
68,818.8661469453617,607.5145386325149
69,-371.5633007083907,64.40024872439682
70,-516.6800861680812,-998.8038386786318
71,259.39013319697636,277.03262727000254
72,564.2681258312269,400.1347204469474
73,-1393.0332490135559,-664.2033845342363
74,501.2947450413096,117.89260840654562
75,-741.1475497411378,93.29969565197601
76,-565.0745180725607,-732.7178459294017
77,844.0856498262822,-191.748100400482
78,-794.8550986814222,-1140.108831371181
79,-361.3177981312716,-1010.3174187011472
80,-503.0851995371856,-1365.8938649876536
81,418.79948417424913,464.406881747913
82,-1358.9948995242153,-1367.649833358372
83,282.766807476696,50.105549711258405
84,473.23544684831575,14.968278961141717
85,320.0045085179647,386.8225225834813
86,-601.3889540220765,142.92750059867322
87,314.45055777867907,613.1199614761067
88,-882.6380234931123,-487.2366140355772
89,1253.002684971683,1370.4518290289245
90,-659.2074825389096,-1263.7203131404726
91,-894.0449490514376,-612.8996040276146
92,-730.8924237653711,-397.6182607759018
93,-1431.8065825522287,-1194.8836262042012
94,388.51551648554727,235.62265933117808
95,1621.4505508324253,821.3322507039547
96,141.41861221535095,147.95744204904122
97,38.97141597751115,204.79579137495116
98,-1145.1041852390808,-1397.6802618980817
99,-154.44888688983005,152.48545114525118
100,947.3050750944709,918.3863842615145
101,-18.364175173038234,943.6561996065897
102,-856.3093098988575,-317.12507196844854
103,531.8873517836665,721.3981947674305
104,260.8064707744197,205.6061914121414
105,832.6559258523068,1099.9229791334697
106,-369.6216156729019,-183.94210584399664
107,123.9160195057305,53.77901347679078
108,594.6909992100093,1346.2614692193617
109,1265.363783997129,1862.9916927244763
110,-1120.5142981120057,-1221.9523680952082
111,-37.683270459374064,-1167.667116848571
112,-1275.0337741870562,-1289.1690955718711
113,1819.906758129077,1433.1883233155436
114,1462.900826392323,1899.8566543623133
115,-1511.4246337884242,-1550.7633630772443
116,-725.8993072605764,38.13170245144467
117,-233.72572884347392,89.05495839641436
118,454.7697964264591,384.9167701497973
119,-812.3570189736103,-874.7854586591484
120,734.7516268854264,956.2479750166908
121,1498.0474176343275,1634.3335923304387
122,-71.39953665194399,96.95437723529662
123,760.5530680769052,1216.8005648331457
124,-202.09166639412763,-250.0538760485047
125,-42.301455949854535,-142.64586565750926
126,841.4206702167485,1861.804971205151
127,-760.5319765329483,-616.8112495952619
128,1015.3856862805977,517.910164733842
129,-148.22289457659383,-351.26970527314114
130,85.51051084139819,-214.31595090639655
131,490.4227897154272,1155.0043554099614
132,-82.95023140981354,-395.68275113286325
133,-346.9941624507482,1.8129797496287492
134,730.3867141634569,722.8703780808537
135,67.59450035366628,665.7263438530217
136,530.2175893776885,711.5736469282887
137,1043.2399929388073,1005.4766630924663
138,-1274.1229665780281,-1568.0490500262392
139,-467.5411530275048,-739.7366393325855
140,2048.5998539149623,1488.759113450079
