type,diag_true,diag_false
observed,-125.39009405551882,-126.79549217961993
0,434.00337060846635,-152.37845292021234
1,-742.1076307633057,-165.40066653569679
2,131.2899588164173,654.6839886339839
3,926.7914567381356,1846.2875228633798
4,-1084.7114559066076,-2117.2243301387653
5,1001.9389001567515,1542.3192253129787
6,267.2893108910106,-297.04125587539096
7,-272.40822947420526,-1095.6423586736653
8,443.4174391143344,235.36307134465375
9,-740.9505198853185,-619.5692249313369
10,532.4722765965516,992.5812390885193
11,63.93439819267186,803.4793902909634
12,-119.36515427246687,171.0039319120156
13,17.826666384363993,-460.1017569835432
14,-681.6150032871244,-643.252686660428
15,789.3772635445729,861.7211425827815
16,251.01226950077228,326.9819123166313
17,-95.73694688029035,1042.4388003963259
18,709.6856407506784,783.4148536413277
19,180.75005239673013,531.7738287748188
20,1148.618890611083,1918.824432382808
21,878.6415649562712,486.66763432508634
22,2170.8137409784354,2210.8749649381775
23,415.23809811129314,-877.6423652380811
24,-141.57102807310247,-677.7038330053215
25,747.4084828290148,536.8937054960699
26,376.6759550021326,271.95407551623043
27,-1213.47283094024,-1152.6188667917024
28,-424.5264108730828,-1604.3140503450256
29,99.9570754215451,-412.5018796113464
30,164.55889556019756,-522.5390284122589
31,-684.480497438275,-426.0869874046418
32,-911.755317027534,-11.109266741463006
33,139.35990868489188,-512.9904020920279
34,1340.0004212464592,1260.5119084705832
35,166.67989232184922,1248.8111496933623
36,746.0050519844408,967.8381348171214
37,57.84316652599238,35.28366279651983
38,-305.5610865025563,325.8299761992383
39,-602.3015022983641,-698.1032603041766
40,804.689165818236,1829.6686029483278
41,-302.0127921210615,-360.9731813652273
42,-127.02419596574461,33.545594807482935
43,1428.6235757379254,1890.6960881484108
44,1062.69946857467,1370.3015209139726
45,2026.3058487166788,1886.4558142800586
46,-97.97755451317012,-474.2590265995906
47,-696.8563719488942,-655.6633701811153
48,-344.713086908506,248.9218233747652
49,-645.7391857129584,-262.42437350144775
50,963.4890009998878,1599.4416884182074
51,221.0274865050746,-332.1798385799956
52,-266.8697705515282,-101.461054748274
53,293.50739882812735,864.232226695222
54,-929.9041879272198,-1984.7519404144912
55,-786.6940977208205,-921.6321974717887
56,391.5360944121608,864.6833305239147
57,-2259.329490591297,-1360.2204434185771
58,-135.03451747453803,-1178.6468407070258
59,258.82150042880323,605.7325126897645
60,244.15523050125535,-418.40077107115553
61,-250.249589716748,75.549619700847
62,372.1046838950501,-339.60346329609234
63,-110.97455203045601,60.7731046230727
64,142.82735140779675,254.98982738778693
65,919.4796395127969,-165.2913309157914
66,332.8082061069988,218.7997757781664
67,377.96550449146264,225.94952218704307
68,488.9280493424137,368.67680754781315
